Poll_ID,Date,Vote_Date,Parliament_ID,Parliament_Name,Institute_ID,Institute_Name,n,Party_ID,Party_Name,Pct
1104,2018-11-28,NA,0,Bundestag,13,YouGov,1580,1,CDUCSU,27
1104,2018-11-28,NA,0,Bundestag,13,YouGov,1580,4,Gruene,21
1104,2018-11-28,NA,0,Bundestag,13,YouGov,1580,2,SPD,15
1104,2018-11-28,NA,0,Bundestag,13,YouGov,1580,7,AfD,14
1104,2018-11-28,NA,0,Bundestag,13,YouGov,1580,5,Linke,10
1104,2018-11-28,NA,0,Bundestag,13,YouGov,1580,3,FDP,9
1104,2018-11-28,NA,0,Bundestag,13,YouGov,1580,0,Sonstige,4
1103,2018-11-27,NA,0,Bundestag,5,INSA,2062,1,CDUCSU,27.5
1103,2018-11-27,NA,0,Bundestag,5,INSA,2062,4,Gruene,19
1103,2018-11-27,NA,0,Bundestag,5,INSA,2062,7,AfD,16
1103,2018-11-27,NA,0,Bundestag,5,INSA,2062,2,SPD,14
1103,2018-11-27,NA,0,Bundestag,5,INSA,2062,5,Linke,10
1103,2018-11-27,NA,0,Bundestag,5,INSA,2062,3,FDP,8.5
1103,2018-11-27,NA,0,Bundestag,5,INSA,2062,0,Sonstige,5
1102,2018-11-25,NA,10,Nordrhein-Westfalen (NRW),15,Mentefactum,1004,1,CDUCSU,28
1102,2018-11-25,NA,10,Nordrhein-Westfalen (NRW),15,Mentefactum,1004,2,SPD,19
1102,2018-11-25,NA,10,Nordrhein-Westfalen (NRW),15,Mentefactum,1004,4,Gruene,19
1102,2018-11-25,NA,10,Nordrhein-Westfalen (NRW),15,Mentefactum,1004,3,FDP,11
1102,2018-11-25,NA,10,Nordrhein-Westfalen (NRW),15,Mentefactum,1004,7,AfD,11
1102,2018-11-25,NA,10,Nordrhein-Westfalen (NRW),15,Mentefactum,1004,5,Linke,8
1102,2018-11-25,NA,10,Nordrhein-Westfalen (NRW),15,Mentefactum,1004,0,Sonstige,4
1101,2018-11-24,NA,0,Bundestag,3,Emnid,2361,1,CDUCSU,26
1101,2018-11-24,NA,0,Bundestag,3,Emnid,2361,4,Gruene,21
1101,2018-11-24,NA,0,Bundestag,3,Emnid,2361,2,SPD,15
1101,2018-11-24,NA,0,Bundestag,3,Emnid,2361,7,AfD,15
1101,2018-11-24,NA,0,Bundestag,3,Emnid,2361,3,FDP,9
1101,2018-11-24,NA,0,Bundestag,3,Emnid,2361,5,Linke,9
1101,2018-11-24,NA,0,Bundestag,3,Emnid,2361,0,Sonstige,5
1100,2018-11-24,NA,0,Bundestag,2,Forsa,2507,1,CDUCSU,27
1100,2018-11-24,NA,0,Bundestag,2,Forsa,2507,4,Gruene,23
1100,2018-11-24,NA,0,Bundestag,2,Forsa,2507,2,SPD,14
1100,2018-11-24,NA,0,Bundestag,2,Forsa,2507,7,AfD,14
1100,2018-11-24,NA,0,Bundestag,2,Forsa,2507,3,FDP,9
1100,2018-11-24,NA,0,Bundestag,2,Forsa,2507,5,Linke,8
1100,2018-11-24,NA,0,Bundestag,2,Forsa,2507,0,Sonstige,5
1099,2018-11-23,2019-09-01,13,Sachsen,20,IM Field,1002,1,CDUCSU,29
1099,2018-11-23,2019-09-01,13,Sachsen,20,IM Field,1002,7,AfD,24
1099,2018-11-23,2019-09-01,13,Sachsen,20,IM Field,1002,5,Linke,17
1099,2018-11-23,2019-09-01,13,Sachsen,20,IM Field,1002,2,SPD,11
1099,2018-11-23,2019-09-01,13,Sachsen,20,IM Field,1002,4,Gruene,8
1099,2018-11-23,2019-09-01,13,Sachsen,20,IM Field,1002,3,FDP,6
1099,2018-11-23,2019-09-01,13,Sachsen,20,IM Field,1002,0,Sonstige,5
1098,2018-11-23,NA,0,Bundestag,6,Forschungsgruppe Wahlen,1336,1,CDUCSU,27
1098,2018-11-23,NA,0,Bundestag,6,Forschungsgruppe Wahlen,1336,4,Gruene,22
1098,2018-11-23,NA,0,Bundestag,6,Forschungsgruppe Wahlen,1336,7,AfD,16
1098,2018-11-23,NA,0,Bundestag,6,Forschungsgruppe Wahlen,1336,2,SPD,14
1098,2018-11-23,NA,0,Bundestag,6,Forschungsgruppe Wahlen,1336,5,Linke,9
1098,2018-11-23,NA,0,Bundestag,6,Forschungsgruppe Wahlen,1336,3,FDP,8
1098,2018-11-23,NA,0,Bundestag,6,Forschungsgruppe Wahlen,1336,0,Sonstige,4
1097,2018-11-22,NA,9,Niedersachsen,1,Infratest dimap,1006,1,CDUCSU,28
1097,2018-11-22,NA,9,Niedersachsen,1,Infratest dimap,1006,2,SPD,26
1097,2018-11-22,NA,9,Niedersachsen,1,Infratest dimap,1006,4,Gruene,24
1097,2018-11-22,NA,9,Niedersachsen,1,Infratest dimap,1006,7,AfD,9
1097,2018-11-22,NA,9,Niedersachsen,1,Infratest dimap,1006,3,FDP,6
1097,2018-11-22,NA,9,Niedersachsen,1,Infratest dimap,1006,5,Linke,4
1097,2018-11-22,NA,9,Niedersachsen,1,Infratest dimap,1006,0,Sonstige,3
1096,2018-11-21,NA,3,Berlin,1,Infratest dimap,1002,4,Gruene,24
1096,2018-11-21,NA,3,Berlin,1,Infratest dimap,1002,5,Linke,18
1096,2018-11-21,NA,3,Berlin,1,Infratest dimap,1002,1,CDUCSU,18
1096,2018-11-21,NA,3,Berlin,1,Infratest dimap,1002,2,SPD,15
1096,2018-11-21,NA,3,Berlin,1,Infratest dimap,1002,7,AfD,13
1096,2018-11-21,NA,3,Berlin,1,Infratest dimap,1002,0,Sonstige,6
1096,2018-11-21,NA,3,Berlin,1,Infratest dimap,1002,3,FDP,6
1095,2018-11-21,NA,9,Niedersachsen,5,INSA,1053,1,CDUCSU,27
1095,2018-11-21,NA,9,Niedersachsen,5,INSA,1053,2,SPD,26
1095,2018-11-21,NA,9,Niedersachsen,5,INSA,1053,4,Gruene,17
1095,2018-11-21,NA,9,Niedersachsen,5,INSA,1053,7,AfD,12
1095,2018-11-21,NA,9,Niedersachsen,5,INSA,1053,3,FDP,10
1095,2018-11-21,NA,9,Niedersachsen,5,INSA,1053,5,Linke,5
1095,2018-11-21,NA,9,Niedersachsen,5,INSA,1053,0,Sonstige,3
1094,2018-11-20,NA,0,Bundestag,5,INSA,2047,1,CDUCSU,25.5
1094,2018-11-20,NA,0,Bundestag,5,INSA,2047,4,Gruene,20
1094,2018-11-20,NA,0,Bundestag,5,INSA,2047,7,AfD,15.5
1094,2018-11-20,NA,0,Bundestag,5,INSA,2047,2,SPD,14.5
1094,2018-11-20,NA,0,Bundestag,5,INSA,2047,5,Linke,10
1094,2018-11-20,NA,0,Bundestag,5,INSA,2047,3,FDP,9.5
1094,2018-11-20,NA,0,Bundestag,5,INSA,2047,0,Sonstige,5
1093,2018-11-17,NA,0,Bundestag,3,Emnid,1987,1,CDUCSU,26
1093,2018-11-17,NA,0,Bundestag,3,Emnid,1987,4,Gruene,21
1093,2018-11-17,NA,0,Bundestag,3,Emnid,1987,2,SPD,15
1093,2018-11-17,NA,0,Bundestag,3,Emnid,1987,7,AfD,15
1093,2018-11-17,NA,0,Bundestag,3,Emnid,1987,5,Linke,9
1093,2018-11-17,NA,0,Bundestag,3,Emnid,1987,3,FDP,8
1093,2018-11-17,NA,0,Bundestag,3,Emnid,1987,0,Sonstige,6
1092,2018-11-17,NA,0,Bundestag,2,Forsa,2503,1,CDUCSU,28
1092,2018-11-17,NA,0,Bundestag,2,Forsa,2503,4,Gruene,23
1092,2018-11-17,NA,0,Bundestag,2,Forsa,2503,2,SPD,14
1092,2018-11-17,NA,0,Bundestag,2,Forsa,2503,7,AfD,12
1092,2018-11-17,NA,0,Bundestag,2,Forsa,2503,3,FDP,9
1092,2018-11-17,NA,0,Bundestag,2,Forsa,2503,5,Linke,9
1092,2018-11-17,NA,0,Bundestag,2,Forsa,2503,0,Sonstige,5
1091,2018-11-15,NA,0,Bundestag,1,Infratest dimap,1506,1,CDUCSU,26
1091,2018-11-15,NA,0,Bundestag,1,Infratest dimap,1506,4,Gruene,23
1091,2018-11-15,NA,0,Bundestag,1,Infratest dimap,1506,2,SPD,14
1091,2018-11-15,NA,0,Bundestag,1,Infratest dimap,1506,7,AfD,14
1091,2018-11-15,NA,0,Bundestag,1,Infratest dimap,1506,5,Linke,9
1091,2018-11-15,NA,0,Bundestag,1,Infratest dimap,1506,3,FDP,8
1091,2018-11-15,NA,0,Bundestag,1,Infratest dimap,1506,0,Sonstige,6
1090,2018-11-12,NA,0,Bundestag,5,INSA,2070,1,CDUCSU,25.5
1090,2018-11-12,NA,0,Bundestag,5,INSA,2070,4,Gruene,20
1090,2018-11-12,NA,0,Bundestag,5,INSA,2070,7,AfD,16.5
1090,2018-11-12,NA,0,Bundestag,5,INSA,2070,2,SPD,14
1090,2018-11-12,NA,0,Bundestag,5,INSA,2070,5,Linke,10
1090,2018-11-12,NA,0,Bundestag,5,INSA,2070,3,FDP,9
1090,2018-11-12,NA,0,Bundestag,5,INSA,2070,0,Sonstige,5
1089,2018-11-11,NA,0,Bundestag,2,Forsa,2504,1,CDUCSU,27
1089,2018-11-11,NA,0,Bundestag,2,Forsa,2504,4,Gruene,23
1089,2018-11-11,NA,0,Bundestag,2,Forsa,2504,2,SPD,14
1089,2018-11-11,NA,0,Bundestag,2,Forsa,2504,7,AfD,13
1089,2018-11-11,NA,0,Bundestag,2,Forsa,2504,3,FDP,9
1089,2018-11-11,NA,0,Bundestag,2,Forsa,2504,5,Linke,9
1089,2018-11-11,NA,0,Bundestag,2,Forsa,2504,0,Sonstige,5
1088,2018-11-10,NA,0,Bundestag,3,Emnid,1518,1,CDUCSU,25
1088,2018-11-10,NA,0,Bundestag,3,Emnid,1518,4,Gruene,22
1088,2018-11-10,NA,0,Bundestag,3,Emnid,1518,2,SPD,15
1088,2018-11-10,NA,0,Bundestag,3,Emnid,1518,7,AfD,15
1088,2018-11-10,NA,0,Bundestag,3,Emnid,1518,5,Linke,9
1088,2018-11-10,NA,0,Bundestag,3,Emnid,1518,3,FDP,8
1088,2018-11-10,NA,0,Bundestag,3,Emnid,1518,0,Sonstige,6
1087,2018-11-09,NA,16,Thüringen,5,INSA,1000,1,CDUCSU,23
1087,2018-11-09,NA,16,Thüringen,5,INSA,1000,5,Linke,22
1087,2018-11-09,NA,16,Thüringen,5,INSA,1000,7,AfD,22
1087,2018-11-09,NA,16,Thüringen,5,INSA,1000,2,SPD,12
1087,2018-11-09,NA,16,Thüringen,5,INSA,1000,4,Gruene,12
1087,2018-11-09,NA,16,Thüringen,5,INSA,1000,3,FDP,6
1087,2018-11-09,NA,16,Thüringen,5,INSA,1000,0,Sonstige,3
1086,2018-11-09,NA,0,Bundestag,6,Forschungsgruppe Wahlen,1200,1,CDUCSU,27
1086,2018-11-09,NA,0,Bundestag,6,Forschungsgruppe Wahlen,1200,4,Gruene,22
1086,2018-11-09,NA,0,Bundestag,6,Forschungsgruppe Wahlen,1200,2,SPD,14
1086,2018-11-09,NA,0,Bundestag,6,Forschungsgruppe Wahlen,1200,7,AfD,14
1086,2018-11-09,NA,0,Bundestag,6,Forschungsgruppe Wahlen,1200,3,FDP,9
1086,2018-11-09,NA,0,Bundestag,6,Forschungsgruppe Wahlen,1200,5,Linke,9
1086,2018-11-09,NA,0,Bundestag,6,Forschungsgruppe Wahlen,1200,0,Sonstige,5
1085,2018-11-07,NA,3,Berlin,5,INSA,1019,4,Gruene,22
1085,2018-11-07,NA,3,Berlin,5,INSA,1019,5,Linke,17
1085,2018-11-07,NA,3,Berlin,5,INSA,1019,2,SPD,16
1085,2018-11-07,NA,3,Berlin,5,INSA,1019,1,CDUCSU,16
1085,2018-11-07,NA,3,Berlin,5,INSA,1019,7,AfD,15
1085,2018-11-07,NA,3,Berlin,5,INSA,1019,0,Sonstige,7
1085,2018-11-07,NA,3,Berlin,5,INSA,1019,3,FDP,7
1084,2018-11-07,NA,0,Bundestag,13,YouGov,1542,1,CDUCSU,25
1084,2018-11-07,NA,0,Bundestag,13,YouGov,1542,4,Gruene,21
1084,2018-11-07,NA,0,Bundestag,13,YouGov,1542,7,AfD,16
1084,2018-11-07,NA,0,Bundestag,13,YouGov,1542,2,SPD,14
1084,2018-11-07,NA,0,Bundestag,13,YouGov,1542,3,FDP,10
1084,2018-11-07,NA,0,Bundestag,13,YouGov,1542,5,Linke,10
1084,2018-11-07,NA,0,Bundestag,13,YouGov,1542,0,Sonstige,4
1083,2018-11-05,NA,0,Bundestag,16,Civey,10005,1,CDUCSU,28.6
1083,2018-11-05,NA,0,Bundestag,16,Civey,10005,4,Gruene,19.4
1083,2018-11-05,NA,0,Bundestag,16,Civey,10005,2,SPD,15.4
1083,2018-11-05,NA,0,Bundestag,16,Civey,10005,7,AfD,13
1083,2018-11-05,NA,0,Bundestag,16,Civey,10005,3,FDP,9.6
1083,2018-11-05,NA,0,Bundestag,16,Civey,10005,5,Linke,9.3
1083,2018-11-05,NA,0,Bundestag,16,Civey,10005,0,Sonstige,4.7
1082,2018-11-05,NA,0,Bundestag,5,INSA,3183,1,CDUCSU,24.5
1082,2018-11-05,NA,0,Bundestag,5,INSA,3183,4,Gruene,19
1082,2018-11-05,NA,0,Bundestag,5,INSA,3183,7,AfD,16.5
1082,2018-11-05,NA,0,Bundestag,5,INSA,3183,2,SPD,13.5
1082,2018-11-05,NA,0,Bundestag,5,INSA,3183,5,Linke,11
1082,2018-11-05,NA,0,Bundestag,5,INSA,3183,3,FDP,10
1082,2018-11-05,NA,0,Bundestag,5,INSA,3183,0,Sonstige,5.5
1081,2018-11-03,NA,0,Bundestag,3,Emnid,1815,1,CDUCSU,25
1081,2018-11-03,NA,0,Bundestag,3,Emnid,1815,4,Gruene,21
1081,2018-11-03,NA,0,Bundestag,3,Emnid,1815,7,AfD,15
1081,2018-11-03,NA,0,Bundestag,3,Emnid,1815,2,SPD,14
1081,2018-11-03,NA,0,Bundestag,3,Emnid,1815,5,Linke,10
1081,2018-11-03,NA,0,Bundestag,3,Emnid,1815,3,FDP,9
1081,2018-11-03,NA,0,Bundestag,3,Emnid,1815,0,Sonstige,6
1080,2018-11-03,NA,0,Bundestag,2,Forsa,2502,1,CDUCSU,27
1080,2018-11-03,NA,0,Bundestag,2,Forsa,2502,4,Gruene,24
1080,2018-11-03,NA,0,Bundestag,2,Forsa,2502,2,SPD,13
1080,2018-11-03,NA,0,Bundestag,2,Forsa,2502,7,AfD,13
1080,2018-11-03,NA,0,Bundestag,2,Forsa,2502,3,FDP,9
1080,2018-11-03,NA,0,Bundestag,2,Forsa,2502,5,Linke,9
1080,2018-11-03,NA,0,Bundestag,2,Forsa,2502,0,Sonstige,5
1079,2018-10-30,NA,0,Bundestag,5,INSA,2052,1,CDUCSU,25
1079,2018-10-30,NA,0,Bundestag,5,INSA,2052,4,Gruene,20
1079,2018-10-30,NA,0,Bundestag,5,INSA,2052,7,AfD,16.5
1079,2018-10-30,NA,0,Bundestag,5,INSA,2052,2,SPD,14
1079,2018-10-30,NA,0,Bundestag,5,INSA,2052,5,Linke,11
1079,2018-10-30,NA,0,Bundestag,5,INSA,2052,3,FDP,9.5
1079,2018-10-30,NA,0,Bundestag,5,INSA,2052,0,Sonstige,4
1077,2018-10-27,NA,0,Bundestag,3,Emnid,1905,1,CDUCSU,24
1077,2018-10-27,NA,0,Bundestag,3,Emnid,1905,4,Gruene,20
1077,2018-10-27,NA,0,Bundestag,3,Emnid,1905,7,AfD,16
1077,2018-10-27,NA,0,Bundestag,3,Emnid,1905,2,SPD,15
1077,2018-10-27,NA,0,Bundestag,3,Emnid,1905,3,FDP,10
1077,2018-10-27,NA,0,Bundestag,3,Emnid,1905,5,Linke,10
1077,2018-10-27,NA,0,Bundestag,3,Emnid,1905,0,Sonstige,5
1076,2018-10-27,NA,0,Bundestag,2,Forsa,2509,1,CDUCSU,26
1076,2018-10-27,NA,0,Bundestag,2,Forsa,2509,4,Gruene,21
1076,2018-10-27,NA,0,Bundestag,2,Forsa,2509,2,SPD,14
1076,2018-10-27,NA,0,Bundestag,2,Forsa,2509,7,AfD,14
1076,2018-10-27,NA,0,Bundestag,2,Forsa,2509,5,Linke,10
1076,2018-10-27,NA,0,Bundestag,2,Forsa,2509,3,FDP,9
1076,2018-10-27,NA,0,Bundestag,2,Forsa,2509,0,Sonstige,6
1075,2018-10-25,2018-10-28,7,Hessen,6,Forschungsgruppe Wahlen,1205,1,CDUCSU,28
1075,2018-10-25,2018-10-28,7,Hessen,6,Forschungsgruppe Wahlen,1205,2,SPD,20
1075,2018-10-25,2018-10-28,7,Hessen,6,Forschungsgruppe Wahlen,1205,4,Gruene,20
1075,2018-10-25,2018-10-28,7,Hessen,6,Forschungsgruppe Wahlen,1205,7,AfD,12
1075,2018-10-25,2018-10-28,7,Hessen,6,Forschungsgruppe Wahlen,1205,3,FDP,8
1075,2018-10-25,2018-10-28,7,Hessen,6,Forschungsgruppe Wahlen,1205,5,Linke,8
1075,2018-10-25,2018-10-28,7,Hessen,6,Forschungsgruppe Wahlen,1205,0,Sonstige,4
1074,2018-10-25,2018-10-28,7,Hessen,16,Civey,4467,1,CDUCSU,27
1074,2018-10-25,2018-10-28,7,Hessen,16,Civey,4467,2,SPD,22
1074,2018-10-25,2018-10-28,7,Hessen,16,Civey,4467,4,Gruene,18.5
1074,2018-10-25,2018-10-28,7,Hessen,16,Civey,4467,7,AfD,13
1074,2018-10-25,2018-10-28,7,Hessen,16,Civey,4467,5,Linke,8
1074,2018-10-25,2018-10-28,7,Hessen,16,Civey,4467,3,FDP,7.5
1074,2018-10-25,2018-10-28,7,Hessen,16,Civey,4467,0,Sonstige,4
1078,2018-10-25,2019-05-26,17,Europäisches Parlament,5,INSA,1260,1,CDUCSU,27
1078,2018-10-25,2019-05-26,17,Europäisches Parlament,5,INSA,1260,4,Gruene,20
1078,2018-10-25,2019-05-26,17,Europäisches Parlament,5,INSA,1260,2,SPD,16
1078,2018-10-25,2019-05-26,17,Europäisches Parlament,5,INSA,1260,7,AfD,16
1078,2018-10-25,2019-05-26,17,Europäisches Parlament,5,INSA,1260,5,Linke,10
1078,2018-10-25,2019-05-26,17,Europäisches Parlament,5,INSA,1260,3,FDP,8
1078,2018-10-25,2019-05-26,17,Europäisches Parlament,5,INSA,1260,0,Sonstige,3
1073,2018-10-23,2018-10-28,7,Hessen,5,INSA,1004,1,CDUCSU,26
1073,2018-10-23,2018-10-28,7,Hessen,5,INSA,1004,2,SPD,21
1073,2018-10-23,2018-10-28,7,Hessen,5,INSA,1004,4,Gruene,21
1073,2018-10-23,2018-10-28,7,Hessen,5,INSA,1004,7,AfD,13
1073,2018-10-23,2018-10-28,7,Hessen,5,INSA,1004,5,Linke,8
1073,2018-10-23,2018-10-28,7,Hessen,5,INSA,1004,3,FDP,7
1073,2018-10-23,2018-10-28,7,Hessen,5,INSA,1004,0,Sonstige,2
1073,2018-10-23,2018-10-28,7,Hessen,5,INSA,1004,0,Sonstige,2
1072,2018-10-23,NA,0,Bundestag,5,INSA,2061,1,CDUCSU,26
1072,2018-10-23,NA,0,Bundestag,5,INSA,2061,4,Gruene,19
1072,2018-10-23,NA,0,Bundestag,5,INSA,2061,7,AfD,17
1072,2018-10-23,NA,0,Bundestag,5,INSA,2061,2,SPD,15
1072,2018-10-23,NA,0,Bundestag,5,INSA,2061,5,Linke,10.5
1072,2018-10-23,NA,0,Bundestag,5,INSA,2061,3,FDP,9
1072,2018-10-23,NA,0,Bundestag,5,INSA,2061,0,Sonstige,3.5
1071,2018-10-20,NA,0,Bundestag,3,Emnid,1609,1,CDUCSU,25
1071,2018-10-20,NA,0,Bundestag,3,Emnid,1609,4,Gruene,19
1071,2018-10-20,NA,0,Bundestag,3,Emnid,1609,2,SPD,15
1071,2018-10-20,NA,0,Bundestag,3,Emnid,1609,7,AfD,15
1071,2018-10-20,NA,0,Bundestag,3,Emnid,1609,3,FDP,10
1071,2018-10-20,NA,0,Bundestag,3,Emnid,1609,5,Linke,10
1071,2018-10-20,NA,0,Bundestag,3,Emnid,1609,0,Sonstige,6
1070,2018-10-20,NA,0,Bundestag,2,Forsa,2502,1,CDUCSU,27
1070,2018-10-20,NA,0,Bundestag,2,Forsa,2502,4,Gruene,21
1070,2018-10-20,NA,0,Bundestag,2,Forsa,2502,7,AfD,15
1070,2018-10-20,NA,0,Bundestag,2,Forsa,2502,2,SPD,14
1070,2018-10-20,NA,0,Bundestag,2,Forsa,2502,3,FDP,9
1070,2018-10-20,NA,0,Bundestag,2,Forsa,2502,5,Linke,9
1070,2018-10-20,NA,0,Bundestag,2,Forsa,2502,0,Sonstige,5
1069,2018-10-19,NA,0,Bundestag,6,Forschungsgruppe Wahlen,1117,1,CDUCSU,27
1069,2018-10-19,NA,0,Bundestag,6,Forschungsgruppe Wahlen,1117,4,Gruene,20
1069,2018-10-19,NA,0,Bundestag,6,Forschungsgruppe Wahlen,1117,7,AfD,16
1069,2018-10-19,NA,0,Bundestag,6,Forschungsgruppe Wahlen,1117,2,SPD,14
1069,2018-10-19,NA,0,Bundestag,6,Forschungsgruppe Wahlen,1117,5,Linke,10
1069,2018-10-19,NA,0,Bundestag,6,Forschungsgruppe Wahlen,1117,3,FDP,8
1069,2018-10-19,NA,0,Bundestag,6,Forschungsgruppe Wahlen,1117,0,Sonstige,5
1068,2018-10-19,NA,0,Bundestag,1,Infratest dimap,1040,1,CDUCSU,25
1068,2018-10-19,NA,0,Bundestag,1,Infratest dimap,1040,4,Gruene,19
1068,2018-10-19,NA,0,Bundestag,1,Infratest dimap,1040,7,AfD,16
1068,2018-10-19,NA,0,Bundestag,1,Infratest dimap,1040,2,SPD,14
1068,2018-10-19,NA,0,Bundestag,1,Infratest dimap,1040,3,FDP,11
1068,2018-10-19,NA,0,Bundestag,1,Infratest dimap,1040,5,Linke,9
1068,2018-10-19,NA,0,Bundestag,1,Infratest dimap,1040,0,Sonstige,6
1067,2018-10-18,NA,0,Bundestag,9,Allensbach,1259,1,CDUCSU,29
1067,2018-10-18,NA,0,Bundestag,9,Allensbach,1259,2,SPD,19
1067,2018-10-18,NA,0,Bundestag,9,Allensbach,1259,4,Gruene,15
1067,2018-10-18,NA,0,Bundestag,9,Allensbach,1259,7,AfD,15
1067,2018-10-18,NA,0,Bundestag,9,Allensbach,1259,5,Linke,9
1067,2018-10-18,NA,0,Bundestag,9,Allensbach,1259,3,FDP,8.5
1067,2018-10-18,NA,0,Bundestag,9,Allensbach,1259,0,Sonstige,4.5
1066,2018-10-18,2018-10-28,7,Hessen,1,Infratest dimap,1002,1,CDUCSU,26
1066,2018-10-18,2018-10-28,7,Hessen,1,Infratest dimap,1002,2,SPD,21
1066,2018-10-18,2018-10-28,7,Hessen,1,Infratest dimap,1002,4,Gruene,20
1066,2018-10-18,2018-10-28,7,Hessen,1,Infratest dimap,1002,7,AfD,12
1066,2018-10-18,2018-10-28,7,Hessen,1,Infratest dimap,1002,3,FDP,9
1066,2018-10-18,2018-10-28,7,Hessen,1,Infratest dimap,1002,5,Linke,8
1066,2018-10-18,2018-10-28,7,Hessen,1,Infratest dimap,1002,0,Sonstige,4
1065,2018-10-18,2018-10-28,7,Hessen,6,Forschungsgruppe Wahlen,1035,1,CDUCSU,26
1065,2018-10-18,2018-10-28,7,Hessen,6,Forschungsgruppe Wahlen,1035,4,Gruene,22
1065,2018-10-18,2018-10-28,7,Hessen,6,Forschungsgruppe Wahlen,1035,2,SPD,20
1065,2018-10-18,2018-10-28,7,Hessen,6,Forschungsgruppe Wahlen,1035,7,AfD,12
1065,2018-10-18,2018-10-28,7,Hessen,6,Forschungsgruppe Wahlen,1035,3,FDP,8
1065,2018-10-18,2018-10-28,7,Hessen,6,Forschungsgruppe Wahlen,1035,5,Linke,8
1065,2018-10-18,2018-10-28,7,Hessen,6,Forschungsgruppe Wahlen,1035,0,Sonstige,4
1064,2018-10-18,NA,11,Rheinland-Pfalz,1,Infratest dimap,1003,1,CDUCSU,28
1064,2018-10-18,NA,11,Rheinland-Pfalz,1,Infratest dimap,1003,2,SPD,24
1064,2018-10-18,NA,11,Rheinland-Pfalz,1,Infratest dimap,1003,4,Gruene,18
1064,2018-10-18,NA,11,Rheinland-Pfalz,1,Infratest dimap,1003,7,AfD,13
1064,2018-10-18,NA,11,Rheinland-Pfalz,1,Infratest dimap,1003,3,FDP,8
1064,2018-10-18,NA,11,Rheinland-Pfalz,1,Infratest dimap,1003,5,Linke,5
1064,2018-10-18,NA,11,Rheinland-Pfalz,1,Infratest dimap,1003,0,Sonstige,4
1063,2018-10-16,NA,0,Bundestag,5,INSA,2061,1,CDUCSU,26.5
1063,2018-10-16,NA,0,Bundestag,5,INSA,2061,7,AfD,18
1063,2018-10-16,NA,0,Bundestag,5,INSA,2061,4,Gruene,17
1063,2018-10-16,NA,0,Bundestag,5,INSA,2061,2,SPD,15
1063,2018-10-16,NA,0,Bundestag,5,INSA,2061,5,Linke,10.5
1063,2018-10-16,NA,0,Bundestag,5,INSA,2061,3,FDP,9.5
1063,2018-10-16,NA,0,Bundestag,5,INSA,2061,0,Sonstige,3.5
1062,2018-10-13,NA,0,Bundestag,3,Emnid,1899,1,CDUCSU,26
1062,2018-10-13,NA,0,Bundestag,3,Emnid,1899,2,SPD,17
1062,2018-10-13,NA,0,Bundestag,3,Emnid,1899,4,Gruene,17
1062,2018-10-13,NA,0,Bundestag,3,Emnid,1899,7,AfD,15
1062,2018-10-13,NA,0,Bundestag,3,Emnid,1899,5,Linke,11
1062,2018-10-13,NA,0,Bundestag,3,Emnid,1899,3,FDP,9
1062,2018-10-13,NA,0,Bundestag,3,Emnid,1899,0,Sonstige,5
1061,2018-10-13,NA,0,Bundestag,2,Forsa,2504,1,CDUCSU,28
1061,2018-10-13,NA,0,Bundestag,2,Forsa,2504,4,Gruene,19
1061,2018-10-13,NA,0,Bundestag,2,Forsa,2504,2,SPD,16
1061,2018-10-13,NA,0,Bundestag,2,Forsa,2504,7,AfD,14
1061,2018-10-13,NA,0,Bundestag,2,Forsa,2504,3,FDP,9
1061,2018-10-13,NA,0,Bundestag,2,Forsa,2504,5,Linke,9
1061,2018-10-13,NA,0,Bundestag,2,Forsa,2504,0,Sonstige,5
1060,2018-10-12,2018-10-28,7,Hessen,16,Civey,4549,1,CDUCSU,28.5
1060,2018-10-12,2018-10-28,7,Hessen,16,Civey,4549,2,SPD,24.9
1060,2018-10-12,2018-10-28,7,Hessen,16,Civey,4549,4,Gruene,18.2
1060,2018-10-12,2018-10-28,7,Hessen,16,Civey,4549,7,AfD,11.8
1060,2018-10-12,2018-10-28,7,Hessen,16,Civey,4549,5,Linke,7.5
1060,2018-10-12,2018-10-28,7,Hessen,16,Civey,4549,3,FDP,5.6
1060,2018-10-12,2018-10-28,7,Hessen,16,Civey,4549,0,Sonstige,3.5
1059,2018-10-11,2018-10-14,2,Bayern,6,Forschungsgruppe Wahlen,1075,1,CDUCSU,34
1059,2018-10-11,2018-10-14,2,Bayern,6,Forschungsgruppe Wahlen,1075,4,Gruene,19
1059,2018-10-11,2018-10-14,2,Bayern,6,Forschungsgruppe Wahlen,1075,2,SPD,12
1059,2018-10-11,2018-10-14,2,Bayern,6,Forschungsgruppe Wahlen,1075,7,AfD,10
1059,2018-10-11,2018-10-14,2,Bayern,6,Forschungsgruppe Wahlen,1075,0,Sonstige,10
1059,2018-10-11,2018-10-14,2,Bayern,6,Forschungsgruppe Wahlen,1075,0,Sonstige,5.5
1059,2018-10-11,2018-10-14,2,Bayern,6,Forschungsgruppe Wahlen,1075,3,FDP,5.5
1059,2018-10-11,2018-10-14,2,Bayern,6,Forschungsgruppe Wahlen,1075,5,Linke,4
1058,2018-10-11,NA,0,Bundestag,1,Infratest dimap,1508,1,CDUCSU,26
1058,2018-10-11,NA,0,Bundestag,1,Infratest dimap,1508,4,Gruene,17
