Poll_ID,Date,Vote_Date,Parliament_ID,Parliament_Name,Institute_ID,Institute_Name,n,Party_ID,Party_Name,Pct,Vote_Pct,Distance,Delta,Error,is.legacypollster
959,2018-07-18,2018-10-14,2,Bayern,1,Infratest dimap,1003,1,CDUCSU,38,37.2,88,3.0039537920622985,0.26631568105805475,TRUE
959,2018-07-18,2018-10-14,2,Bayern,1,Infratest dimap,1003,4,Gruene,16,17.5,88,2.268847151706474,0.6611287141453319,TRUE
959,2018-07-18,2018-10-14,2,Bayern,1,Infratest dimap,1003,2,SPD,13,9.7,88,2.081310653863652,1.5855393782153704,TRUE
959,2018-07-18,2018-10-14,2,Bayern,1,Infratest dimap,1003,7,AfD,12,10.2,88,2.011118050379518,0.8950245360585982,TRUE
959,2018-07-18,2018-10-14,2,Bayern,1,Infratest dimap,1003,3,FDP,5,5.1,88,1.3488150702445623,0.07413914791289217,TRUE
959,2018-07-18,2018-10-14,2,Bayern,1,Infratest dimap,1003,5,Linke,4,3.2,88,1.2127498149490779,0.6596579031707303,TRUE
951,2018-07-12,2018-10-14,2,Bayern,4,GMS,1007,1,CDUCSU,39,37.2,94,3.0125797817502074,0.5974945496561282,TRUE
951,2018-07-12,2018-10-14,2,Bayern,4,GMS,1007,4,Gruene,14,17.5,94,2.143159923754754,1.6331025796096923,TRUE
951,2018-07-12,2018-10-14,2,Bayern,4,GMS,1007,7,AfD,14,10.2,94,2.143159923754754,1.7730828007190949,TRUE
951,2018-07-12,2018-10-14,2,Bayern,4,GMS,1007,2,SPD,12,9.7,94,2.0071197998038497,1.1459206372358905,TRUE
951,2018-07-12,2018-10-14,2,Bayern,4,GMS,1007,3,FDP,6,5.1,94,1.4668337300656782,0.6135664742040684,TRUE
951,2018-07-12,2018-10-14,2,Bayern,4,GMS,1007,5,Linke,3,3.2,94,1.0536292789203479,0.18982008568036363,TRUE
949,2018-07-09,2018-10-14,2,Bayern,2,Forsa,1003,1,CDUCSU,38,37.2,97,3.0039537920622985,0.26631568105805475,TRUE
949,2018-07-09,2018-10-14,2,Bayern,2,Forsa,1003,4,Gruene,15,17.5,97,2.209839322328317,1.1313039707185433,TRUE
949,2018-07-09,2018-10-14,2,Bayern,2,Forsa,1003,7,AfD,14,10.2,97,2.147429170861846,1.7695577817241417,TRUE
949,2018-07-09,2018-10-14,2,Bayern,2,Forsa,1003,2,SPD,12,9.7,97,2.011118050379518,1.143642462741542,TRUE
949,2018-07-09,2018-10-14,2,Bayern,2,Forsa,1003,3,FDP,6,5.1,97,1.4697557125035061,0.6123466589335358,TRUE
949,2018-07-09,2018-10-14,2,Bayern,2,Forsa,1003,5,Linke,3,3.2,97,1.0557281441058717,0.18944270939123847,TRUE
946,2018-07-06,2018-10-14,2,Bayern,16,Civey,5093,1,CDUCSU,42.5,37.2,100,1.3576806258174297,3.903716307956434,FALSE
946,2018-07-06,2018-10-14,2,Bayern,16,Civey,5093,2,SPD,13.7,9.7,100,0.9443541967971777,4.235698865495797,FALSE
946,2018-07-06,2018-10-14,2,Bayern,16,Civey,5093,4,Gruene,13.2,17.5,100,0.9296426959410967,4.625432995681229,FALSE
946,2018-07-06,2018-10-14,2,Bayern,16,Civey,5093,7,AfD,13.1,10.2,100,0.9266479500469063,3.129559613069024,FALSE
946,2018-07-06,2018-10-14,2,Bayern,16,Civey,5093,3,FDP,5.2,5.1,100,0.6097826646399724,0.163992854829749,FALSE
946,2018-07-06,2018-10-14,2,Bayern,16,Civey,5093,5,Linke,2.8,3.2,100,0.4530867703224116,0.8828331043860863,FALSE
936,2018-06-27,2018-10-14,2,Bayern,5,INSA,1231,1,CDUCSU,41,37.2,109,2.7475460434292285,1.3830523455967982,TRUE
936,2018-06-27,2018-10-14,2,Bayern,5,INSA,1231,7,AfD,14,10.2,109,1.9383861066926293,1.96039374553904,TRUE
936,2018-06-27,2018-10-14,2,Bayern,5,INSA,1231,2,SPD,13,9.7,109,1.8787039451184793,1.7565300847824048,TRUE
936,2018-06-27,2018-10-14,2,Bayern,5,INSA,1231,4,Gruene,13,17.5,109,1.8787039451184793,2.3952682974305515,TRUE
936,2018-06-27,2018-10-14,2,Bayern,5,INSA,1231,3,FDP,5,5.1,109,1.2175136801417263,0.08213460072855938,TRUE
936,2018-06-27,2018-10-14,2,Bayern,5,INSA,1231,5,Linke,3,3.2,109,0.9529575153148885,0.20987294479115745,TRUE
932,2018-06-25,2018-10-14,2,Bayern,2,Forsa,1033,1,CDUCSU,40,37.2,111,2.987524884762715,0.9372306869411693,TRUE
932,2018-06-25,2018-10-14,2,Bayern,2,Forsa,1033,4,Gruene,14,17.5,111,2.1160170076742526,1.6540509775235241,TRUE
932,2018-06-25,2018-10-14,2,Bayern,2,Forsa,1033,2,SPD,13,9.7,111,2.0508656590808894,1.6090766283925784,TRUE
932,2018-06-25,2018-10-14,2,Bayern,2,Forsa,1033,7,AfD,13,10.2,111,2.0508656590808894,1.3652771392421879,TRUE
932,2018-06-25,2018-10-14,2,Bayern,2,Forsa,1033,3,FDP,5,5.1,111,1.3290848739375976,0.07523973973440524,TRUE
932,2018-06-25,2018-10-14,2,Bayern,2,Forsa,1033,5,Linke,3,3.2,111,1.040285164568121,0.19225497662752025,TRUE
927,2018-06-21,2018-10-28,7,Hessen,1,Infratest dimap,1003,1,CDUCSU,31,27,129,2.862272626120942,1.397490918054493,TRUE
927,2018-06-21,2018-10-28,7,Hessen,1,Infratest dimap,1003,2,SPD,22,19.8,129,2.5636825457559596,0.8581405695654412,TRUE
927,2018-06-21,2018-10-28,7,Hessen,1,Infratest dimap,1003,7,AfD,15,13.1,129,2.209839322328317,0.8597910177460931,TRUE
927,2018-06-21,2018-10-28,7,Hessen,1,Infratest dimap,1003,4,Gruene,14,19.8,129,2.147429170861846,2.7009039826315844,TRUE
927,2018-06-21,2018-10-28,7,Hessen,1,Infratest dimap,1003,3,FDP,7,7.5,129,1.579050789497463,0.31664592635372185,TRUE
927,2018-06-21,2018-10-28,7,Hessen,1,Infratest dimap,1003,5,Linke,7,6.3,129,1.579050789497463,0.44330429689521067,TRUE
920,2018-06-12,2018-10-28,7,Hessen,6,Forschungsgruppe Wahlen,1049,1,CDUCSU,31,27,138,2.7988119500503275,1.4291778338048304,TRUE
920,2018-06-12,2018-10-28,7,Hessen,6,Forschungsgruppe Wahlen,1049,2,SPD,25,19.8,138,2.62040828144912,1.984423586512378,TRUE
920,2018-06-12,2018-10-28,7,Hessen,6,Forschungsgruppe Wahlen,1049,4,Gruene,13,19.8,138,2.035165021193377,3.341252394369783,TRUE
920,2018-06-12,2018-10-28,7,Hessen,6,Forschungsgruppe Wahlen,1049,7,AfD,11,13.1,138,1.8934754262214444,1.1090716947886083,TRUE
920,2018-06-12,2018-10-28,7,Hessen,6,Forschungsgruppe Wahlen,1049,3,FDP,8,7.5,138,1.641750791848674,0.3045529214802333,TRUE
920,2018-06-12,2018-10-28,7,Hessen,6,Forschungsgruppe Wahlen,1049,5,Linke,8,6.3,138,1.641750791848674,1.0354799330327933,TRUE
919,2018-06-12,2019-09-01,13,Sachsen,5,INSA,1009,1,CDUCSU,32,32.1,446,2.878325688844203,0.034742420007430296,TRUE
919,2018-06-12,2019-09-01,13,Sachsen,5,INSA,1009,7,AfD,24,27.5,446,2.6352565729267456,1.3281439219077102,TRUE
919,2018-06-12,2019-09-01,13,Sachsen,5,INSA,1009,5,Linke,19,10.4,446,2.420637729369755,3.552782762846187,TRUE
919,2018-06-12,2019-09-01,13,Sachsen,5,INSA,1009,2,SPD,9,7.7,446,1.765844427216008,0.736191693879597,TRUE
919,2018-06-12,2019-09-01,13,Sachsen,5,INSA,1009,3,FDP,6,4.5,446,1.4653792589791164,1.0236257888930425,TRUE
919,2018-06-12,2019-09-01,13,Sachsen,5,INSA,1009,4,Gruene,6,8.6,446,1.4653792589791164,1.77428470074794,TRUE
915,2018-06-08,2018-10-14,2,Bayern,16,Civey,5066,1,CDUCSU,41.1,37.2,128,1.354883759143041,2.8784757169624164,FALSE
915,2018-06-08,2018-10-14,2,Bayern,16,Civey,5066,7,AfD,13.5,10.2,128,0.9410190526664417,3.506836541352936,FALSE
915,2018-06-08,2018-10-14,2,Bayern,16,Civey,5066,2,SPD,13.4,9.7,128,0.9380690854937602,3.944272396582045,FALSE
915,2018-06-08,2018-10-14,2,Bayern,16,Civey,5066,4,Gruene,12.6,17.5,128,0.9138280139955481,5.3620592988560665,FALSE
915,2018-06-08,2018-10-14,2,Bayern,16,Civey,5066,3,FDP,4.8,5.1,128,0.5886573506803997,0.5096343393202255,FALSE
915,2018-06-08,2018-10-14,2,Bayern,16,Civey,5066,5,Linke,3.5,3.2,128,0.5060823106686629,0.5927889469276724,FALSE
897,2018-05-17,2018-10-28,7,Hessen,5,INSA,1000,1,CDUCSU,33,27,164,2.9144086192570864,2.05873670574357,TRUE
897,2018-05-17,2018-10-28,7,Hessen,5,INSA,1000,2,SPD,24,19.8,164,2.647088664929832,1.586648779711854,TRUE
897,2018-05-17,2018-10-28,7,Hessen,5,INSA,1000,4,Gruene,13,19.8,164,2.0844302818756018,3.2622822932131164,TRUE
897,2018-05-17,2018-10-28,7,Hessen,5,INSA,1000,7,AfD,11,13.1,164,1.9393108054151607,1.0828589177846815,TRUE
897,2018-05-17,2018-10-28,7,Hessen,5,INSA,1000,5,Linke,8,6.3,164,1.681492670218934,1.0110064885258505,TRUE
897,2018-05-17,2018-10-28,7,Hessen,5,INSA,1000,3,FDP,7,7.5,164,1.581417591909234,0.3161720234794869,TRUE
895,2018-05-17,2018-10-14,2,Bayern,4,GMS,1005,1,CDUCSU,42,37.2,150,3.0514881126251394,1.573003014542516,TRUE
895,2018-05-17,2018-10-14,2,Bayern,4,GMS,1005,2,SPD,13,9.7,150,2.079238666636378,1.587119387952933,TRUE
895,2018-05-17,2018-10-14,2,Bayern,4,GMS,1005,7,AfD,13,10.2,150,2.079238666636378,1.34664675341461,TRUE
895,2018-05-17,2018-10-14,2,Bayern,4,GMS,1005,4,Gruene,12,17.5,150,2.009115941321367,2.7375224529763713,TRUE
895,2018-05-17,2018-10-14,2,Bayern,4,GMS,1005,3,FDP,5,5.1,150,1.3474722973181306,0.0742130284971567,TRUE
895,2018-05-17,2018-10-14,2,Bayern,4,GMS,1005,5,Linke,2,3.2,150,0.865567768686574,1.3863732493423349,TRUE
889,2018-05-13,2018-10-14,2,Bayern,16,Civey,5082,1,CDUCSU,42.1,37.2,154,1.3574350874089434,3.609749037320866,FALSE
889,2018-05-13,2018-10-14,2,Bayern,16,Civey,5082,2,SPD,13.7,9.7,154,0.9453756727007709,4.231122204120938,FALSE
889,2018-05-13,2018-10-14,2,Bayern,16,Civey,5082,4,Gruene,13.5,17.5,154,0.9395365483150907,4.257418199614867,FALSE
889,2018-05-13,2018-10-14,2,Bayern,16,Civey,5082,7,AfD,12,10.2,154,0.8934509194435614,2.0146601909828865,FALSE
889,2018-05-13,2018-10-14,2,Bayern,16,Civey,5082,3,FDP,5.1,5.1,154,0.6048628831710675,0,FALSE
889,2018-05-13,2018-10-14,2,Bayern,16,Civey,5082,5,Linke,2.9,3.2,154,0.46136787876837354,0.6502403262248196,FALSE
881,2018-05-02,2018-10-14,2,Bayern,1,Infratest dimap,1002,1,CDUCSU,41,37.2,165,3.0453705581303803,1.2477956056463948,TRUE
881,2018-05-02,2018-10-14,2,Bayern,1,Infratest dimap,1002,4,Gruene,14,17.5,165,2.1485004750795764,1.6290431585175082,TRUE
881,2018-05-02,2018-10-14,2,Bayern,1,Infratest dimap,1002,2,SPD,12,9.7,165,2.0121213520385246,1.1430722096705648,TRUE
881,2018-05-02,2018-10-14,2,Bayern,1,Infratest dimap,1002,7,AfD,12,10.2,165,2.0121213520385246,0.894578251046529,TRUE
881,2018-05-02,2018-10-14,2,Bayern,1,Infratest dimap,1002,3,FDP,6,5.1,165,1.4704889406421586,0.6120413252526555,TRUE
881,2018-05-02,2018-10-14,2,Bayern,1,Infratest dimap,1002,5,Linke,3,3.2,165,1.0562548231828368,0.18934824780002954,TRUE
876,2018-04-27,2018-10-14,2,Bayern,4,GMS,1002,1,CDUCSU,44,37.2,170,3.073566134384476,2.2124137574029428,TRUE
876,2018-04-27,2018-10-14,2,Bayern,4,GMS,1002,2,SPD,14,9.7,170,2.1485004750795764,2.0013958804643677,TRUE
876,2018-04-27,2018-10-14,2,Bayern,4,GMS,1002,7,AfD,12,10.2,170,2.0121213520385246,0.894578251046529,TRUE
876,2018-04-27,2018-10-14,2,Bayern,4,GMS,1002,4,Gruene,11,17.5,170,1.9373743987361463,3.355056206090212,TRUE
876,2018-04-27,2018-10-14,2,Bayern,4,GMS,1002,3,FDP,5,5.1,170,1.3494879638111108,0.07410217999839586,TRUE
876,2018-04-27,2018-10-14,2,Bayern,4,GMS,1002,5,Linke,3,3.2,170,1.0562548231828368,0.18934824780002954,TRUE
868,2018-04-21,2018-10-14,2,Bayern,5,INSA,1005,1,CDUCSU,42,37.2,176,3.0514881126251394,1.573003014542516,TRUE
868,2018-04-21,2018-10-14,2,Bayern,5,INSA,1005,2,SPD,13,9.7,176,2.079238666636378,1.587119387952933,TRUE
868,2018-04-21,2018-10-14,2,Bayern,5,INSA,1005,4,Gruene,13,17.5,176,2.079238666636378,2.1642537108449083,TRUE
868,2018-04-21,2018-10-14,2,Bayern,5,INSA,1005,7,AfD,13,10.2,176,2.079238666636378,1.34664675341461,TRUE
868,2018-04-21,2018-10-14,2,Bayern,5,INSA,1005,3,FDP,7,5.1,176,1.5774788122143113,1.2044535782594539,TRUE
868,2018-04-21,2018-10-14,2,Bayern,5,INSA,1005,5,Linke,3,3.2,176,1.0546771451951609,0.18963149141056956,TRUE
865,2018-04-18,2019-09-01,4,Brandenburg,1,Infratest dimap,1000,1,CDUCSU,23,15.6,501,2.608346909442837,2.8370459363400773,TRUE
865,2018-04-18,2019-09-01,4,Brandenburg,1,Infratest dimap,1000,2,SPD,23,26.2,501,2.608346909442837,1.2268306751740872,TRUE
865,2018-04-18,2019-09-01,4,Brandenburg,1,Infratest dimap,1000,7,AfD,22,23.5,501,2.567525189749849,0.5842201688958476,TRUE
865,2018-04-18,2019-09-01,4,Brandenburg,1,Infratest dimap,1000,5,Linke,17,10.7,501,2.3281962116625823,2.7059574998196236,TRUE
865,2018-04-18,2019-09-01,4,Brandenburg,1,Infratest dimap,1000,4,Gruene,7,10.8,501,1.581417591909234,2.4029073784441013,TRUE
865,2018-04-18,2019-09-01,4,Brandenburg,1,Infratest dimap,1000,3,FDP,4,4.1,501,1.214567577370646,0.08233382963876282,TRUE
854,2018-04-06,2018-10-14,2,Bayern,16,Civey,5048,1,CDUCSU,44.5,37.2,191,1.3709540387001342,5.324759104923364,FALSE
854,2018-04-06,2018-10-14,2,Bayern,16,Civey,5048,2,SPD,14.8,9.7,191,0.9795961132866966,5.206227271450386,FALSE
854,2018-04-06,2018-10-14,2,Bayern,16,Civey,5048,7,AfD,11.9,10.2,191,0.8932187544295401,1.9032291827389103,FALSE
854,2018-04-06,2018-10-14,2,Bayern,16,Civey,5048,4,Gruene,11.3,17.5,191,0.8733683106354312,7.098952325725104,FALSE
854,2018-04-06,2018-10-14,2,Bayern,16,Civey,5048,3,FDP,4.2,5.1,191,0.5533549483745942,1.626442489840614,FALSE
854,2018-04-06,2018-10-14,2,Bayern,16,Civey,5048,5,Linke,2.8,3.2,191,0.455101792831397,0.8789242457416326,FALSE
841,2018-03-22,2018-10-28,7,Hessen,6,Forschungsgruppe Wahlen,1011,1,CDUCSU,31,27,220,2.8509256136559236,1.40305309294638,TRUE
841,2018-03-22,2018-10-28,7,Hessen,6,Forschungsgruppe Wahlen,1011,2,SPD,26,19.8,220,2.70385269324085,2.2930243261768273,TRUE
841,2018-03-22,2018-10-28,7,Hessen,6,Forschungsgruppe Wahlen,1011,4,Gruene,13,19.8,220,2.0730596376196218,3.2801757733357153,TRUE
841,2018-03-22,2018-10-28,7,Hessen,6,Forschungsgruppe Wahlen,1011,7,AfD,10,13.1,220,1.8492760633439707,1.6763316529357957,TRUE
841,2018-03-22,2018-10-28,7,Hessen,6,Forschungsgruppe Wahlen,1011,5,Linke,8,6.3,220,1.67232006553249,1.0165518162689129,TRUE
841,2018-03-22,2018-10-28,7,Hessen,6,Forschungsgruppe Wahlen,1011,3,FDP,7,7.5,220,1.572790900475079,0.317906213628887,TRUE
839,2018-03-22,2018-10-14,2,Bayern,4,GMS,1004,1,CDUCSU,43,37.2,206,3.0623926275998135,1.8939439534067244,TRUE
839,2018-03-22,2018-10-14,2,Bayern,4,GMS,1004,2,SPD,15,9.7,206,2.2087385305676954,2.3995597154896293,TRUE
839,2018-03-22,2018-10-14,2,Bayern,4,GMS,1004,7,AfD,12,10.2,206,2.010116248050667,0.895470598650984,TRUE
839,2018-03-22,2018-10-14,2,Bayern,4,GMS,1004,4,Gruene,11,17.5,206,1.9354437810182115,3.358402896404687,TRUE
839,2018-03-22,2018-10-14,2,Bayern,4,GMS,1004,3,FDP,6,5.1,206,1.4690235800981757,0.6126518404421071,TRUE
839,2018-03-22,2018-10-14,2,Bayern,4,GMS,1004,5,Linke,3,3.2,206,1.0552022520961017,0.18953712390464583,TRUE
833,2018-03-16,2018-10-14,2,Bayern,16,Civey,5004,1,CDUCSU,41.4,37.2,212,1.3647289345317632,3.0775342221647923,FALSE
833,2018-03-16,2018-10-14,2,Bayern,16,Civey,5004,2,SPD,14.2,9.7,212,0.9671308502652431,4.652938119765118,FALSE
833,2018-03-16,2018-10-14,2,Bayern,16,Civey,5004,7,AfD,12.1,10.2,212,0.9036173135794153,2.1026600215014772,FALSE
833,2018-03-16,2018-10-14,2,Bayern,16,Civey,5004,4,Gruene,12,17.5,212,0.9003873400433346,6.108482155841164,FALSE
833,2018-03-16,2018-10-14,2,Bayern,16,Civey,5004,3,FDP,4.6,5.1,212,0.5804308992265819,0.8614289843394706,FALSE
833,2018-03-16,2018-10-14,2,Bayern,16,Civey,5004,5,Linke,3,3.2,212,0.47265462875289266,0.4231419472770289,FALSE
818,2018-02-26,2018-10-14,2,Bayern,16,Civey,5040,1,CDUCSU,39.4,37.2,230,1.3490412397946425,1.6307878032956873,FALSE
818,2018-02-26,2018-10-14,2,Bayern,16,Civey,5040,2,SPD,13.4,9.7,230,0.9404855956130087,3.934137872242839,FALSE
818,2018-02-26,2018-10-14,2,Bayern,16,Civey,5040,7,AfD,12.3,10.2,230,0.9067616739437839,2.315933789819831,FALSE
818,2018-02-26,2018-10-14,2,Bayern,16,Civey,5040,4,Gruene,12.2,17.5,230,0.9035828437700417,5.865538546401209,FALSE
818,2018-02-26,2018-10-14,2,Bayern,16,Civey,5040,3,FDP,5.3,5.1,230,0.618519971832402,0.3233525336417001,FALSE
818,2018-02-26,2018-10-14,2,Bayern,16,Civey,5040,5,Linke,3.5,3.2,230,0.5073860025222962,0.5912658183486582,FALSE
817,2018-02-25,2018-10-14,2,Bayern,2,Forsa,1027,1,CDUCSU,42,37.2,231,3.0186272730228216,1.590126758244428,TRUE
817,2018-02-25,2018-10-14,2,Bayern,2,Forsa,1027,2,SPD,14,9.7,231,2.1221891656770926,2.0262095714865596,TRUE
817,2018-02-25,2018-10-14,2,Bayern,2,Forsa,1027,4,Gruene,14,17.5,231,2.1221891656770926,1.6492403488844085,TRUE
817,2018-02-25,2018-10-14,2,Bayern,2,Forsa,1027,7,AfD,10,10.2,231,1.8348142494780322,0.10900285958477555,TRUE
817,2018-02-25,2018-10-14,2,Bayern,2,Forsa,1027,3,FDP,6,5.1,231,1.4524808042982589,0.6196295313071761,TRUE
817,2018-02-25,2018-10-14,2,Bayern,2,Forsa,1027,5,Linke,3,3.2,231,1.0433195467968261,0.19169582379054934,TRUE
812,2018-02-25,2018-10-28,7,Hessen,2,Forsa,1000,1,CDUCSU,33,27,245,2.9144086192570864,2.05873670574357,TRUE
812,2018-02-25,2018-10-28,7,Hessen,2,Forsa,1000,2,SPD,23,19.8,245,2.608346909442837,1.2268306751740872,TRUE
812,2018-02-25,2018-10-28,7,Hessen,2,Forsa,1000,4,Gruene,14,19.8,245,2.1506479023773277,2.6968617194793607,TRUE
812,2018-02-25,2018-10-28,7,Hessen,2,Forsa,1000,7,AfD,10,13.1,245,1.8594192641790068,1.6671872017894518,TRUE
812,2018-02-25,2018-10-28,7,Hessen,2,Forsa,1000,3,FDP,8,7.5,245,1.681492670218934,0.29735484956642655,TRUE
812,2018-02-25,2018-10-28,7,Hessen,2,Forsa,1000,5,Linke,7,6.3,245,1.581417591909234,0.4426408328712818,TRUE
831,2018-02-21,2019-09-01,4,Brandenburg,16,Civey,5955,1,CDUCSU,22.1,15.6,557,1.053853043572738,6.167842888192376,FALSE
831,2018-02-21,2019-09-01,4,Brandenburg,16,Civey,5955,2,SPD,21.8,26.2,557,1.0486892395150849,4.195713881868916,FALSE
831,2018-02-21,2019-09-01,4,Brandenburg,16,Civey,5955,5,Linke,20,10.7,557,1.0159566556268582,9.153933830239817,FALSE
831,2018-02-21,2019-09-01,4,Brandenburg,16,Civey,5955,7,AfD,18.8,23.5,557,0.9923665745599991,4.736153071342524,FALSE
831,2018-02-21,2019-09-01,4,Brandenburg,16,Civey,5955,4,Gruene,7,10.8,557,0.6480457737976753,5.863783321556525,FALSE
831,2018-02-21,2019-09-01,4,Brandenburg,16,Civey,5955,3,FDP,4.4,4.1,557,0.5209193294311308,0.5759049108959255,FALSE
799,2018-02-12,2018-10-14,2,Bayern,4,GMS,1510,1,CDUCSU,40,37.2,244,2.4710026921546975,1.1331432413610267,TRUE
799,2018-02-12,2018-10-14,2,Bayern,4,GMS,1510,2,SPD,15,9.7,244,1.8010372287484089,2.9427487202377924,TRUE
799,2018-02-12,2018-10-14,2,Bayern,4,GMS,1510,7,AfD,12,10.2,244,1.63907775716704,1.0981785288277577,TRUE
799,2018-02-12,2018-10-14,2,Bayern,4,GMS,1510,4,Gruene,11,17.5,244,1.5781887514170596,4.1186455005230735,TRUE
799,2018-02-12,2018-10-14,2,Bayern,4,GMS,1510,3,FDP,6,5.1,244,1.1978629978379847,0.7513380091249205,TRUE
799,2018-02-12,2018-10-14,2,Bayern,4,GMS,1510,5,Linke,3,3.2,244,0.860427123257447,0.23244269571934276,TRUE
775,2018-01-19,2018-10-28,7,Hessen,1,Infratest dimap,1006,1,CDUCSU,31,27,282,2.8580016374804535,1.3995793240784513,TRUE
775,2018-01-19,2018-10-28,7,Hessen,1,Infratest dimap,1006,2,SPD,25,19.8,282,2.6758250618139092,1.9433258452534945,TRUE
775,2018-01-19,2018-10-28,7,Hessen,1,Infratest dimap,1006,4,Gruene,13,19.8,282,2.0782049908744393,3.2720545036987847,TRUE
775,2018-01-19,2018-10-28,7,Hessen,1,Infratest dimap,1006,7,AfD,12,13.1,282,2.008117126473994,0.547776813164013,TRUE
775,2018-01-19,2018-10-28,7,Hessen,1,Infratest dimap,1006,3,FDP,8,7.5,282,1.6764707794512483,0.29824558001760265,TRUE
775,2018-01-19,2018-10-28,7,Hessen,1,Infratest dimap,1006,5,Linke,8,6.3,282,1.6764707794512483,1.0140349720598492,TRUE
781,2018-01-16,2018-10-14,2,Bayern,16,Civey,5040,1,CDUCSU,39.9,37.2,271,1.3519620063695084,1.9970975421494586,FALSE
781,2018-01-16,2018-10-14,2,Bayern,16,Civey,5040,2,SPD,14.8,9.7,271,0.9803732622492993,5.202100257506943,FALSE
781,2018-01-16,2018-10-14,2,Bayern,16,Civey,5040,7,AfD,13.1,10.2,271,0.9315074640364166,3.1132332396282623,FALSE
781,2018-01-16,2018-10-14,2,Bayern,16,Civey,5040,4,Gruene,11.4,17.5,271,0.8774251724981074,6.9521597866092195,FALSE
781,2018-01-16,2018-10-14,2,Bayern,16,Civey,5040,3,FDP,5.8,5.1,271,0.6453276170545726,1.0847203521134974,FALSE
781,2018-01-16,2018-10-14,2,Bayern,16,Civey,5040,5,Linke,3.4,3.2,271,0.5003441482286634,0.39972487078753105,FALSE
768,2018-01-10,2018-10-14,2,Bayern,1,Infratest dimap,1002,1,CDUCSU,40,37.2,277,3.0333870715338165,0.923060570237148,TRUE
768,2018-01-10,2018-10-14,2,Bayern,1,Infratest dimap,1002,2,SPD,16,9.7,277,2.2699790286298156,2.775356036572175,TRUE
768,2018-01-10,2018-10-14,2,Bayern,1,Infratest dimap,1002,4,Gruene,14,17.5,277,2.1485004750795764,1.6290431585175082,TRUE
768,2018-01-10,2018-10-14,2,Bayern,1,Infratest dimap,1002,7,AfD,10,10.2,277,1.8575626294032965,0.1076679713696895,TRUE
768,2018-01-10,2018-10-14,2,Bayern,1,Infratest dimap,1002,3,FDP,5,5.1,277,1.3494879638111108,0.07410217999839586,TRUE
768,2018-01-10,2018-10-14,2,Bayern,1,Infratest dimap,1002,5,Linke,3,3.2,277,1.0562548231828368,0.18934824780002954,TRUE
759,2018-01-02,2018-10-14,2,Bayern,4,GMS,1007,1,CDUCSU,39,37.2,285,3.0125797817502074,0.5974945496561282,TRUE
759,2018-01-02,2018-10-14,2,Bayern,4,GMS,1007,2,SPD,15,9.7,285,2.205445999250656,2.403142041020628,TRUE
759,2018-01-02,2018-10-14,2,Bayern,4,GMS,1007,7,AfD,12,10.2,285,2.0071197998038497,0.8968074552280885,TRUE
759,2018-01-02,2018-10-14,2,Bayern,4,GMS,1007,4,Gruene,10,17.5,285,1.852945265489968,4.047610115464906,TRUE
759,2018-01-02,2018-10-14,2,Bayern,4,GMS,1007,3,FDP,7,5.1,285,1.5759115204093435,1.2056514438745107,TRUE
759,2018-01-02,2018-10-14,2,Bayern,4,GMS,1007,5,Linke,3,3.2,285,1.0536292789203479,0.18982008568036363,TRUE
747,2017-12-13,2018-10-14,2,Bayern,5,INSA,1003,1,CDUCSU,40,37.2,305,3.031874537372695,0.9235210644390215,TRUE
747,2017-12-13,2018-10-14,2,Bayern,5,INSA,1003,2,SPD,15,9.7,305,2.209839322328317,2.3983644179233123,TRUE
747,2017-12-13,2018-10-14,2,Bayern,5,INSA,1003,4,Gruene,12,17.5,305,2.011118050379518,2.7347971935123825,TRUE
747,2017-12-13,2018-10-14,2,Bayern,5,INSA,1003,7,AfD,12,10.2,305,2.011118050379518,0.8950245360585982,TRUE
747,2017-12-13,2018-10-14,2,Bayern,5,INSA,1003,3,FDP,7,5.1,305,1.579050789497463,1.2032545201441431,TRUE
747,2017-12-13,2018-10-14,2,Bayern,5,INSA,1003,5,Linke,4,3.2,305,1.2127498149490779,0.6596579031707303,TRUE
746,2017-12-13,2018-10-14,2,Bayern,16,Civey,5019,1,CDUCSU,36.7,37.2,305,1.333467270818109,0.3749623338660873,FALSE
746,2017-12-13,2018-10-14,2,Bayern,16,Civey,5019,2,SPD,16,9.7,305,1.0142548844897408,6.211456406413515,FALSE
746,2017-12-13,2018-10-14,2,Bayern,16,Civey,5019,7,AfD,12.9,10.2,305,0.9273665057480045,2.911470258268826,FALSE
746,2017-12-13,2018-10-14,2,Bayern,16,Civey,5019,4,Gruene,12.1,17.5,305,0.9022660083316866,5.984931217773283,FALSE
746,2017-12-13,2018-10-14,2,Bayern,16,Civey,5019,3,FDP,7.1,5.1,305,0.7105334119013497,2.814786703201059,FALSE
746,2017-12-13,2018-10-14,2,Bayern,16,Civey,5019,5,Linke,2.9,3.2,305,0.46425446300021783,0.6461973419948781,FALSE
745,2017-12-07,2019-09-01,13,Sachsen,20,IM Field,1000,1,CDUCSU,33,32.1,633,2.9144086192570864,0.30881050586153497,FALSE
745,2017-12-07,2019-09-01,13,Sachsen,20,IM Field,1000,7,AfD,23,27.5,633,2.608346909442837,1.7252306369635604,FALSE
745,2017-12-07,2019-09-01,13,Sachsen,20,IM Field,1000,5,Linke,18,10.4,633,2.381218511602831,3.191643254479966,FALSE
